stasiun,pm10,so2,co,o3,no2,max,critical,categori
1.4470045154509246,13.850998494849692,21.298003010300615,4.850998494849692,32.25499247424846,4.596006020601233,32.25499247424846,0.8509984948496918,1.0
0.40780813527528614,23.553151188348284,5.8156162705505725,5.8156162705505725,32.22342440582586,5.368767458898855,32.22342440582586,1.0,1.0
3.6932005562224415,16.07669986094439,7.766998609443895,3.0766998609443896,20.463100973389274,2.230099582833169,20.92330013905561,0.2300995828331689,1.0
3.0,22.695975851242807,39.46398390082854,6.463983900828539,22.304024148757193,3.2319919504142693,39.46398390082854,3.0,1.0
0.09807327345191619,45.0,5.196146546903832,5.490366367259581,43.09807327345192,7.0980732734519165,45.0,2.0,1.0
3.0,26.544126640960915,35.02941776064061,8.544126640960917,29.911746718078167,3.0,35.02941776064061,3.0,1.0
0.0,34.26602706282756,28.088675687609186,13.088675687609186,27.354702750436743,6.911324312390814,34.26602706282756,2.0,1.0
0.0,33.05140279622232,22.0,13.810280559244465,37.62056111848893,9.620561118488927,37.62056111848893,1.0,1.0
2.69802331646241,25.650988341768794,15.047034974693617,18.952965025306383,47.650988341768794,8.952965025306383,47.650988341768794,1.0,1.0
0.9302603051971019,19.069739694802898,4.697695228897826,8.372044465905072,25.604609542204347,7.372044465905072,25.604609542204347,0.7674349237007245,1.0
3.0,33.99497350082155,36.66331566721437,15.321604835250287,34.0100529983569,5.668342166392816,36.66331566721437,4.0,1.0
3.0,35.04367679006544,40.863382398580775,11.273235202838444,21.726764797161554,5.726764797161556,40.863382398580775,3.0,1.0
2.2601450955095306,39.73985490449047,19.73985490449047,11.890217643264295,50.41050783428336,8.0,41.58949216571664,1.6300725477547653,1.0
0.0,45.70638940974394,17.41277881948788,3.5872211805121195,40.41277881948788,8.85319470487197,45.70638940974394,2.0,1.0
4.0,46.0,15.715615729849477,24.85315281045157,42.862462919397906,7.0,46.0,2.0,1.0
0.7399178039564384,43.0,8.0,21.86090415647918,31.219753411869316,9.780246588130685,43.0,2.0,1.0
0.5851415239919895,41.195047174664,25.804952825336002,19.41485847600801,29.609905650672008,10.609905650672006,41.195047174664,2.0,1.0
0.0,29.688900148875778,4.385183308520704,5.0,29.770366617041407,7.614816691479296,31.614816691479295,1.614816691479296,1.0
0.2842702478709229,43.85281074361277,8.568540495741846,28.578648760645386,29.28427024787092,11.147189256387232,43.85281074361277,2.0,1.0
3.0,29.98996464968476,40.14142352138354,12.717152957232926,20.282847042767074,4.282847042767075,40.14142352138354,3.0,1.0
4.0,18.938507336951567,32.93850733695157,4.0,40.06149266304843,5.653731657621086,40.06149266304843,0.0,1.0
0.8092573725091258,23.190742627490874,22.7629705099635,5.809257372509125,37.427772117527375,7.427772117527377,39.14445576494525,1.3814852549817485,1.0
1.0,36.0,8.114763555896973,15.901672445639404,32.11476355589697,6.442618222051514,36.0,2.0,1.0
0.09716257698223796,31.291487730946713,8.0,15.805674846035524,30.194325153964478,12.51418711508881,31.291487730946713,2.0,1.0
1.4094610506676792,20.40946105066768,11.913532608012153,12.228383152003039,45.40946105066768,6.1810778986646415,45.40946105066768,1.0,1.0
1.7133504135041662,38.8599487594875,18.8599487594875,12.140051240512499,46.713350413504166,5.8599487594875015,46.713350413504166,1.0,1.0
0.0,27.654249163339568,22.345750836660432,7.691501673320864,33.65424916333957,8.579744143376978,33.65424916333957,1.0,1.0
2.0,48.02231311540235,14.505578278850587,33.98884344229883,47.01115655770117,12.011156557701174,48.02231311540235,2.0,1.0
1.0,23.0,21.001014207484047,7.0,45.99898579251595,13.0,46.0,1.002028414968092,1.0
1.0,35.77401473423614,7.0,11.887007367118068,30.88700736711807,7.112992632881931,35.77401473423614,2.0,1.0
2.0,33.271784033186066,14.961173709544848,25.34943661409637,37.88352112863454,6.9223474190896965,38.0776525809103,1.0388262904551517,1.0
1.0,23.0,21.093364830884504,7.0,45.906635169115496,13.0,46.0,1.1867296617690064,1.0
0.0,33.66837135519913,23.32651457920349,13.336742710398255,37.336742710398255,9.336742710398255,37.336742710398255,1.0,1.0
1.0,24.012157286989616,22.253039321747405,6.240882034757787,44.24088203475779,14.012157286989618,45.49392135650519,3.0,1.0
3.0,24.425750589479534,39.485150117895905,7.940600471583628,25.910900707375443,3.0,39.485150117895905,3.0,1.0
3.208534128606003,31.83413651442401,40.374397614181994,9.417068257212005,25.0,4.0,40.374397614181994,3.0,1.0
3.0,26.41268809930751,39.8825376198615,9.530150479446007,28.29522571916901,3.0,39.8825376198615,3.0,1.0
0.0,22.87840662180072,4.35980082772509,8.200995861374551,27.71960165545018,9.0,27.71960165545018,1.0,1.0
1.0,35.690414871983684,8.690414871983682,17.761659487934732,33.15479256400816,5.845207435991841,35.690414871983684,2.0,1.0
2.0,39.5043896069959,14.24780519650205,34.24780519650205,37.47805196502049,5.743415589506148,41.23902598251025,1.7521948034979506,1.0
2.8247084196920516,48.3505831606159,14.412354209846026,29.350583160615898,42.3505831606159,9.938228950769872,48.3505831606159,2.0,1.0
0.9406912419710192,30.822073725913057,22.0,7.940691241971019,34.0,11.940691241971018,40.58483869379713,2.8813824839420383,1.0
0.7002461675707315,42.70024616757073,7.100738502712195,13.599507664858537,29.100738502712193,9.498769162146342,42.70024616757073,2.0,1.0
3.6853540319254106,40.15732298403729,8.764015523944058,9.842677015962705,47.92133850798135,3.3146459680745894,47.92133850798135,1.0,1.0
3.0,46.131398774562214,32.026736192688176,21.55233129093702,36.55233129093702,4.579067483625193,46.131398774562214,2.0,1.0
1.9080374297686178,52.44822457861171,2.4598128511569115,23.264299438148942,48.63214971907447,8.908037429768617,48.81607485953724,1.0919625702313822,1.0
0.0,42.19455396847409,10.018153438419697,4.0,30.20363068768394,7.601815343841969,42.19455396847409,2.0,1.0
3.665917466081944,32.33408253391806,32.004495203508334,10.336330135672224,34.668165067836114,4.002247601754168,34.668165067836114,1.336330135672224,1.0
4.0,44.51560795982089,16.0,21.526013266368157,44.49479734672637,7.494797346726369,45.50520265327363,1.5052026532736313,1.0
1.729222710255976,25.0,19.541554579488047,10.64611355127988,45.187668130767925,5.270777289744024,45.187668130767925,1.0,1.0
0.8619229080404587,32.58576872412138,25.171537448242752,4.828462551757248,32.0,14.171537448242752,32.861922908040455,1.8619229080404587,1.0
0.0,45.27805054696495,2.8796750911608253,7.120324908839175,45.12032490883917,8.120324908839175,46.0,1.8796750911608253,1.0
2.6609962242688594,22.55366540808962,23.32199244853772,5.0,45.55366540808962,3.44633459191038,45.55366540808962,0.44633459191038016,1.0
3.948080531451976,22.98269351048399,25.89616106290395,5.0,45.98269351048399,3.0173064895160078,45.98269351048399,0.017306489516007995,1.0
1.0,42.64767835596612,8.0,12.647678355966125,28.5907134238645,8.0,42.64767835596612,2.0,1.0
1.4140803530641501,35.41408035306415,19.878879470403774,13.292959823467925,36.58591964693585,5.050718764275475,36.58591964693585,1.707040176532075,1.0
3.0,25.99934646181833,34.00457476727169,6.001307076363339,15.00326769090835,3.0006535381816697,34.00457476727169,3.0,1.0
1.0,26.291813478926485,20.966549216858812,8.066901566282377,46.03345078314119,14.775088087355892,46.77508808735589,2.4832746084294057,1.0
0.7047039453962127,34.0,5.818815781584851,8.409407890792426,40.29529605460379,7.5905921092075745,40.29529605460379,1.0,1.0
4.0,23.38290807360522,32.078061284263185,5.0,34.078061284263185,3.0,34.078061284263185,0.0,1.0
0.0,44.873385500979836,3.8449608742651233,7.281653624755041,45.56330724951008,7.718346375244959,46.281653624755045,1.718346375244959,1.0
1.2464631767449004,41.2464631767449,21.0,10.2464631767449,45.38384205813775,7.507073646510199,45.63030523488265,1.1232315883724502,1.0
1.9428127953856302,35.94281279538563,19.085780806921555,13.028593602307184,36.05718720461437,3.200155216150294,36.05718720461437,1.9714063976928151,1.0
1.0,42.14590066760933,8.0,13.021304673265348,26.875404005656012,8.145900667609336,42.14590066760933,2.0,1.0
0.30343167172187524,26.696568328278126,21.54485249241719,12.0,28.696568328278126,7.544852492417187,28.696568328278126,1.0,1.0
1.0,23.61253110838828,21.0,7.0,45.081203337417584,10.856141120641027,45.081203337417584,1.0,1.0
2.7996068761493094,53.0,22.0,16.899803438074656,49.79960687614931,7.701375933477417,49.79960687614931,1.0,1.0
2.7136942666277544,42.713694266627755,21.0,11.713694266627755,41.71576433343061,4.572611466744491,43.42945860005837,1.8568471333138772,1.0
1.0,38.776313128103496,19.2210505024828,8.6657878768621,46.8894747487586,6.665787876862099,46.8894747487586,1.0,1.0
0.9457083965971609,24.271458017014197,20.945708396597162,5.945708396597161,30.89141679319432,4.108583206805678,38.16287481020852,3.0,1.0
2.232457141675308,21.0,25.790571427094136,5.0,28.558114285418828,4.325657143743519,28.558114285418828,0.441885714581173,1.0
1.0,36.81305670466111,7.271018901553702,12.0,29.64490549223149,7.271018901553702,36.81305670466111,2.0,1.0
0.8973287156302261,25.102671284369773,6.794657431260452,10.383972293781357,31.897328715630227,5.205342568739548,31.897328715630227,1.0,1.0
3.631039243781818,25.0,32.106882268654545,5.737921512436364,33.0,3.0,33.36896075621818,1.106882268654546,1.0
3.134942120822945,27.404826362468835,40.13494212082295,9.325289395885275,29.53976848329178,2.865057879177055,40.13494212082295,3.0,1.0
1.4216899913099044,23.84337998261981,20.15662001738019,9.975914969584665,27.289155004345048,5.289155004345048,27.289155004345048,1.0,1.0
1.0,22.911745423830528,22.088254576169472,5.455872711915264,32.08825457616947,6.176509152338943,38.54412728808474,3.0,1.0
3.3981815147903136,33.20060616173656,7.0,9.401212323473125,30.799393838263438,8.0,33.20060616173656,2.0,1.0
3.706167509529527,23.55925126429429,18.146916245235236,13.146916245235236,46.0,3.293832490470473,46.0,1.0,1.0
0.0,46.38515551021247,2.6148444897875294,9.310933061274824,42.303911428512706,8.770311020424941,46.38515551021247,2.0,1.0
0.28081489750686917,29.246519180054953,7.561629795013738,8.965704282548085,48.43837020498626,7.315110614958785,48.43837020498626,1.0,1.0
1.075626665986853,29.924373334013147,18.025208888662284,14.201671109298275,49.025208888662284,16.82353777936401,49.025208888662284,1.0,1.0
2.8377383220357815,32.29056541949105,28.837738322035783,9.871696258473165,34.58113083898211,4.452827097455273,34.58113083898211,0.29056541949105463,1.0
0.4271463266485226,43.715235782234316,19.854292653297044,23.003325237820114,17.70858530659409,12.430471564468636,43.715235782234316,2.0,1.0
0.0,33.79067153001921,22.83731387992317,13.581343060038416,37.581343060038414,9.581343060038416,37.581343060038414,1.0,1.0
0.3128246267012622,49.37435074659748,10.74870149319495,10.312824626701262,33.37435074659748,7.374350746597475,49.37435074659748,2.0,1.0
4.0,24.075566556491868,15.100755408655825,15.176321965147693,49.02518885216396,3.176321965147692,49.02518885216396,1.0,1.0
4.0,15.941816244626954,30.354540611567387,4.0,26.529091877686522,8.0,30.354540611567387,3.0,1.0
2.203489533243496,14.24563808344563,21.957851449797865,4.0,16.203489533243495,6.652617149932622,23.305234299865244,3.0,1.0
3.68947308111494,32.896491027038316,7.103508972961687,8.792982054076626,31.414035891846748,8.103508972961686,33.207017945923376,1.8964910270383133,1.0
1.885353697208958,37.0,26.770707394417915,26.0,34.256902464805975,5.972390140776112,37.0,2.0,1.0
3.313651132998711,35.686348867001286,38.0,17.1771398030116,28.431744335006446,4.686348867001289,38.0,3.686348867001289,1.0
3.0,35.53263683843518,39.992747369236625,14.532636838435181,48.51087894614506,5.496373684618313,48.51087894614506,0.5036263153816867,1.0
0.0,34.39264111248238,10.27116933497885,15.121471777503524,21.75705644499295,13.878528222496476,34.39264111248238,2.0,1.0
0.0,24.432831535816465,5.259698921489878,18.519397842979757,27.826867385673413,12.0,28.08656630716329,1.086566307163293,1.0
3.0,30.012718204369556,41.0,8.259538653277167,25.74046134672283,3.5063591021847778,41.0,3.0,1.0
1.0,41.141645318741084,23.47780624167855,12.0,44.380548439580366,9.761096879160725,44.380548439580366,1.0,1.0
0.01082327340803435,41.989176726591964,6.010823273408034,8.021646546816068,46.9675301797759,7.0,46.9675301797759,1.0,1.0
0.19530183002199353,41.609396339956014,6.048825457505498,7.951174542494502,47.097650915010995,6.951174542494502,47.097650915010995,1.0,1.0
0.0,21.241279822854224,17.0,4.758720177145776,19.0,7.241279822854224,32.82848159431198,3.0,1.0
0.0,32.10229001696007,21.959083993215973,5.0818320135680555,24.877251979647916,8.0,46.06137401017604,3.0,1.0
2.0,25.788208984910195,18.211791015089805,12.788208984910195,41.270746090538836,3.4235820301796114,41.270746090538836,1.0,1.0
4.0,20.405135718875865,26.0,7.0,38.78459284337241,8.0,38.78459284337241,0.0,1.0
0.0,25.0,19.05186153551437,5.01728717850479,24.878989750466467,8.017287178504791,33.94813846448563,3.0,1.0
0.463523381777452,26.68238309111274,20.463523381777453,5.463523381777452,29.927046763554905,5.072953236445096,39.609429854667646,3.0,1.0
0.9167021369416511,23.91670213694165,21.166595726116697,5.8334042738833025,30.500212821649907,4.083297863058349,38.0,3.0,1.0
0.0,22.33138105409695,23.443793684698985,10.769317901086795,26.66861894590305,6.887587369397968,26.66861894590305,1.0,1.0
1.0,34.0,7.0,11.0,32.60398224695579,6.047013314783158,34.0,2.0,1.0
1.0572450730443013,40.828264780867094,20.828264780867098,10.171735219132904,46.0572450730443,7.828264780867096,46.0572450730443,1.0,1.0
3.0,53.0,22.442908496630064,11.885816993260125,43.52944444271107,5.77163398652025,30.242189543809186,2.328725489890188,1.0
3.0,30.661209400283568,41.0,8.943534900047261,24.717674500236306,4.0,41.0,3.0,1.0
3.552658329513789,27.23670835243106,32.23670835243106,7.236708352431057,46.21063331805515,2.894683340972423,46.21063331805515,0.0,1.0
4.0,25.617160177350087,29.156213569800116,5.382839822649913,21.773373747150202,3.0,29.156213569800116,3.0,1.0
3.0,39.77417728958392,29.46236288159732,28.774177289583918,33.61291135520804,3.9247257631946395,39.77417728958392,2.0,1.0
1.1994505852981285,30.799175877947192,20.200824122052808,11.200824122052808,36.0,4.401648244105615,36.0,1.0,1.0
0.0,30.69196571423968,35.1350428572004,15.90290571415912,25.48102571432024,8.82700857144008,35.65401714288016,3.6540171428801598,1.0
0.0,23.0,23.351758849976598,3.882747050007801,25.586264749960996,5.117252949992199,37.6482411500234,3.0,1.0
1.0,34.0,7.943091494484724,13.82927448345417,31.88618298896945,8.0,34.0,2.0,1.0
0.7414183955632448,34.741418395563244,23.48283679112649,11.775744813310265,38.741418395563244,8.51716320887351,42.44851037337947,2.4828367911264895,1.0
2.0229569983964035,38.5172177487973,24.517217748797304,21.448346753608092,33.0,8.977043001603597,38.5172177487973,2.0,1.0
1.0036485085910472,38.00364850859105,16.487230219931334,7.494527237113429,18.498175745704476,5.490878728522382,43.981757457044765,2.4981757457044766,1.0
1.0,24.70351113056655,7.0,7.296488869433449,35.0,4.977893321660069,35.0,1.0,1.0
4.0,47.902009651816805,15.0489951740916,24.0,49.70602895545041,6.048995174091599,49.8040193036336,1.0489951740915988,1.0
1.2468213161157262,24.311705329028932,25.558526645144656,15.194652038739616,25.311705329028932,6.753178683884274,26.246821316115728,1.623410658057863,1.0
1.0,34.10558149739173,22.211162994783468,5.6334889843504055,41.683255507824796,5.316744492175203,44.0,3.0,1.0
0.19945936833345046,29.6010812633331,5.398918736666901,4.0,33.3989187366669,4.601081263333099,33.3989187366669,1.0,1.0
0.0,23.046036854919063,22.907926290161875,4.046036854919063,25.230184274595317,5.092073709838126,37.953963145080934,3.0,1.0
4.0,34.63592070680193,37.63592070680193,10.635920706801933,27.54855505238647,5.0922378795942,37.63592070680193,3.0,1.0
0.07510337198876715,26.0,2.375516859943836,4.225310115966302,27.30041348795507,5.0,27.30041348795507,1.0,1.0
1.6997498182292783,51.36725042413168,13.46649987881952,24.69974981822928,42.30025018177072,7.76675006059024,43.69974981822928,1.2332499394097596,1.0
4.0,14.252547157290415,27.501698104860278,4.0,24.757641471871246,8.0,27.501698104860278,3.0,1.0
1.9109349150458022,39.9554674575229,19.133597627431296,14.0,34.8664023725687,5.222662712385494,39.9554674575229,2.0,1.0
2.0,33.34832857912425,19.0,11.011246434343187,36.0,2.3370821447810624,36.0,1.3370821447810624,1.0
0.5974621167867644,25.402537883213235,5.389848467147058,11.0,33.207613649639704,6.610151532852942,33.207613649639704,1.0,1.0
4.0,16.281141402119882,29.92171210317982,4.640570701059941,26.35942929894006,5.437717195760236,29.92171210317982,3.0,1.0
1.0,48.23877406255845,8.119387031279222,11.35816109383767,31.761225937441555,6.0,48.23877406255845,2.0,1.0
1.0,35.58330949807037,7.0,11.791654749035185,31.62503575289444,6.583309498070372,35.58330949807037,2.0,1.0
0.0,35.08267316306993,22.28935607074475,12.082673163069929,31.0,8.875990255395108,35.08267316306993,2.0,1.0
1.0,44.985112925119864,7.0,10.003721768720034,44.0,7.992556462559932,44.996278231279966,1.996278231279966,1.0
